x,y,Width,Height,Score,Label,Person,Image,ImagePath,,Positive
"1471","1929","679","735","0.92396","pumpkinNotes","Person27","Person27_14","MC2-Image-Data/Person27/Person27_14.jpg","","TRUE"
"1949","202","822","405","0.87331","blueSunglasses","Person27","Person27_5","MC2-Image-Data/Person27/Person27_5.jpg","","TRUE"
"2253","2930","840","186","0.08137","partyFavor","Person27","Person27_6","MC2-Image-Data/Person27/Person27_6.jpg","","FALSE"
"1187","636","1531","667","0.33214","blueSunglasses","Person27","Person27_6","MC2-Image-Data/Person27/Person27_6.jpg","","TRUE"
"181","198","361","395","0.07533","partyFavor","Person27","Person27_13","MC2-Image-Data/Person27/Person27_13.jpg","","FALSE"
"1359","1299","2693","2599","0.12741","giftBag","Person27","Person27_13","MC2-Image-Data/Person27/Person27_13.jpg","","FALSE"
"3976","674","109","582","0.05317","partyFavor","Person27","Person27_3","MC2-Image-Data/Person27/Person27_3.jpg","","FALSE"
"2633","789","484","1452","0.06721","pinkCandle","Person27","Person27_12","MC2-Image-Data/Person27/Person27_12.jpg","","FALSE"
"2554","2936","703","151","0.13814","partyFavor","Person27","Person27_2","MC2-Image-Data/Person27/Person27_2.jpg","","FALSE"
"3912","2711","239","590","0.20917","partyFavor","Person27","Person27_2","MC2-Image-Data/Person27/Person27_2.jpg","","FALSE"
"3912","2694","233","609","0.39759","voiceRecorder","Person27","Person27_2","MC2-Image-Data/Person27/Person27_2.jpg","","FALSE"
"3192","1568","2378","2981","0.89479","giftBag","Person18","Person18_7","MC2-Image-Data/Person18/Person18_7.jpg","","TRUE"
"2392","2950","277","271","0.81892","lavenderDie","Person18","Person18_4","MC2-Image-Data/Person18/Person18_4.jpg","","TRUE"
"3157","1736","2570","1679","0.33178","metalKey","Person18","Person18_8","MC2-Image-Data/Person18/Person18_8.jpg","","FALSE"
"4802","1449","763","2700","0.0955","rainbowPens","Person18","Person18_3","MC2-Image-Data/Person18/Person18_3.jpg","","FALSE"
"3244","1809","411","428","0.91296","lavenderDie","Person18","Person18_3","MC2-Image-Data/Person18/Person18_3.jpg","","TRUE"
"4439","1728","1421","3456","0.67061","sign","Person18","Person18_5","MC2-Image-Data/Person18/Person18_5.jpg","","TRUE"
"3394","1545","1262","1042","0.05215","canadaPencil","Person22","Person22_5","MC2-Image-Data/Person22/Person22_5.jpg","","TRUE"
"884","1033","683","780","0.91504","stickerBox","Person22","Person22_5","MC2-Image-Data/Person22/Person22_5.jpg","","TRUE"
"1403","561","849","527","0.80977","blueSunglasses","Person22","Person22_2","MC2-Image-Data/Person22/Person22_2.jpg","","TRUE"
"926","1860","516","606","0.15711","voiceRecorder","Person22","Person22_8","MC2-Image-Data/Person22/Person22_8.jpg","","FALSE"
"937","1853","524","641","0.26892","trophy","Person22","Person22_8","MC2-Image-Data/Person22/Person22_8.jpg","","TRUE"
"1653","512","929","493","0.90899","blueSunglasses","Person22","Person22_8","MC2-Image-Data/Person22/Person22_8.jpg","","TRUE"
"1906","910","1824","1820","0.36747","giftBag","Person22","Person22_7","MC2-Image-Data/Person22/Person22_7.jpg","","TRUE"
"1449","541","966","801","0.06061","blueSunglasses","Person22","Person22_6","MC2-Image-Data/Person22/Person22_6.jpg","","FALSE"
"1461","1573","500","902","0.09304","foamDart","Person22","Person22_6","MC2-Image-Data/Person22/Person22_6.jpg","","TRUE"
"1360","2321","2529","1708","0.0902","gClamp","Person22","Person22_4","MC2-Image-Data/Person22/Person22_4.jpg","","TRUE"
"761","1433","621","313","0.35139","rainbowPens","Person15","Person15_11","MC2-Image-Data/Person15/Person15_11.jpg","","FALSE"
"754","1437","593","325","0.35581","noisemaker","Person15","Person15_11","MC2-Image-Data/Person15/Person15_11.jpg","","FALSE"
"689","518","1020","1018","0.45661","vancouverCards","Person15","Person15_11","MC2-Image-Data/Person15/Person15_11.jpg","","FALSE"
"144","132","156","122","0.86497","voiceRecorder","Person15","Person15_13","MC2-Image-Data/Person15/Person15_13.jpg","","TRUE"
"593","590","722","379","0.91795","pinkEraser","Person15","Person15_8","MC2-Image-Data/Person15/Person15_8.jpg","","TRUE"
"2410","1862","2742","2970","0.71995","gClamp","Person19","Person19_6","MC2-Image-Data/Person19/Person19_6.jpg","","TRUE"
"2131","2007","910","932","0.05111","eyeball","Person19","Person19_2","MC2-Image-Data/Person19/Person19_2.jpg","","TRUE"
"2303","1736","4258","3182","0.81807","paperPlate","Person19","Person19_8","MC2-Image-Data/Person19/Person19_8.jpg","","TRUE"
"2430","1685","4398","3259","0.72351","paperPlate","Person19","Person19_7","MC2-Image-Data/Person19/Person19_7.jpg","","TRUE"
"2163","1804","2106","3063","0.84784","gClamp","Person19","Person19_5","MC2-Image-Data/Person19/Person19_5.jpg","","TRUE"
"2451","1716","2229","3268","0.91825","gClamp","Person19","Person19_3","MC2-Image-Data/Person19/Person19_3.jpg","","TRUE"
"2607","1307","929","989","0.93308","eyeball","Person19","Person19_1","MC2-Image-Data/Person19/Person19_1.jpg","","TRUE"
"2237","1776","2009","3069","0.47118","gyroscope","Person19","Person19_4","MC2-Image-Data/Person19/Person19_4.jpg","","FALSE"
"2218","1793","2036","3063","0.77008","gClamp","Person19","Person19_4","MC2-Image-Data/Person19/Person19_4.jpg","","TRUE"
"1073","852","252","732","0.24264","voiceRecorder","Person14","Person14_5","MC2-Image-Data/Person14/Person14_5.jpg","","FALSE"
"629","977","291","412","0.90551","gyroscope","Person14","Person14_5","MC2-Image-Data/Person14/Person14_5.jpg","","TRUE"
"524","588","810","734","0.88791","cloudSign","Person14","Person14_12","MC2-Image-Data/Person14/Person14_12.jpg","","TRUE"
"585","1203","677","639","0.95594","pumpkinNotes","Person14","Person14_12","MC2-Image-Data/Person14/Person14_12.jpg","","TRUE"
"321","1057","639","382","0.0679","voiceRecorder","Person14","Person14_16","MC2-Image-Data/Person14/Person14_16.jpg","","TRUE"
"664","1323","269","164","0.12096","voiceRecorder","Person14","Person14_16","MC2-Image-Data/Person14/Person14_16.jpg","","TRUE"
"606","446","669","120","0.29963","canadaPencil","Person14","Person14_16","MC2-Image-Data/Person14/Person14_16.jpg","","TRUE"
"981","317","407","339","0.5487","hairClip","Person14","Person14_15","MC2-Image-Data/Person14/Person14_15.jpg","","TRUE"
"985","316","413","349","0.8846","birdCall","Person14","Person14_15","MC2-Image-Data/Person14/Person14_15.jpg","","TRUE"
"341","646","320","354","0.93905","miniCards","Person14","Person14_15","MC2-Image-Data/Person14/Person14_15.jpg","","TRUE"
"597","115","1194","227","0.17035","redBow","Person14","Person14_13","MC2-Image-Data/Person14/Person14_13.jpg","","FALSE"
"742","727","149","101","0.06281","hairClip","Person14","Person14_14","MC2-Image-Data/Person14/Person14_14.jpg","","FALSE"
"449","701","113","135","0.42095","gyroscope","Person14","Person14_18","MC2-Image-Data/Person14/Person14_18.jpg","","FALSE"
"62","1020","124","351","0.51121","voiceRecorder","Person14","Person14_18","MC2-Image-Data/Person14/Person14_18.jpg","","TRUE"
"1118","464","155","907","0.33194","birdCall","Person14","Person14_11","MC2-Image-Data/Person14/Person14_11.jpg","","FALSE"
"712","757","651","514","0.95318","pumpkinNotes","Person14","Person14_11","MC2-Image-Data/Person14/Person14_11.jpg","","TRUE"
"700","355","492","565","0.86512","cloudSign","Person14","Person14_2","MC2-Image-Data/Person14/Person14_2.jpg","","TRUE"
"546","653","699","799","0.24773","cloudSign","Person14","Person14_1","MC2-Image-Data/Person14/Person14_1.jpg","","TRUE"
"441","724","84","428","0.6523","canadaPencil","Person14","Person14_17","MC2-Image-Data/Person14/Person14_17.jpg","","TRUE"
"821","852","368","413","0.78422","cloudSign","Person14","Person14_17","MC2-Image-Data/Person14/Person14_17.jpg","","TRUE"
"561","783","446","428","0.89403","miniCards","Person14","Person14_7","MC2-Image-Data/Person14/Person14_7.jpg","","TRUE"
"747","858","897","957","0.09543","gyroscope","Person14","Person14_4","MC2-Image-Data/Person14/Person14_4.jpg","","FALSE"
"612","676","450","605","0.94297","miniCards","Person14","Person14_6","MC2-Image-Data/Person14/Person14_6.jpg","","TRUE"
"599","918","891","1256","0.06838","canadaPencil","Person14","Person14_9","MC2-Image-Data/Person14/Person14_9.jpg","","TRUE"
"2140","1334","1763","835","0.67818","voiceRecorder","Person1","Person1_8","MC2-Image-Data/Person1/Person1_8.jpg","","FALSE"
"2519","1401","1188","1245","0.88881","yellowBalloon","Person1","Person1_7","MC2-Image-Data/Person1/Person1_7.jpg","","TRUE"
"2181","1411","592","330","0.64538","voiceRecorder","Person1","Person1_9","MC2-Image-Data/Person1/Person1_9.jpg","","FALSE"
"1548","804","1480","1035","0.82382","miniCards","Person1","Person1_4","MC2-Image-Data/Person1/Person1_4.jpg","","TRUE"
"2514","1736","1675","2493","0.10082","eyeball","Person1","Person1_1","MC2-Image-Data/Person1/Person1_1.jpg","","FALSE"
"2504","1653","1696","2615","0.25475","cupcakePaper","Person1","Person1_1","MC2-Image-Data/Person1/Person1_1.jpg","","FALSE"
"3657","1538","473","2926","0.17188","silverStraw","Person1","Person1_2","MC2-Image-Data/Person1/Person1_2.jpg","","FALSE"
"2201","1251","1341","1568","0.16479","redDart","Person1","Person1_10","MC2-Image-Data/Person1/Person1_10.jpg","","FALSE"
"2350","1843","1231","2359","0.05062","trophy","Person29","Person29_11","MC2-Image-Data/Person29/Person29_11.jpg","","TRUE"
"2136","1670","3735","2628","0.20886","redBow","Person29","Person29_2","MC2-Image-Data/Person29/Person29_2.jpg","","TRUE"
"1178","974","1520","1777","0.31463","redBow","Person29","Person29_1","MC2-Image-Data/Person29/Person29_1.jpg","","TRUE"
"1896","1491","771","655","0.57978","lavenderDie","Person29","Person29_5","MC2-Image-Data/Person29/Person29_5.jpg","","TRUE"
"450","2913","900","219","0.06919","voiceRecorder","Person29","Person29_4","MC2-Image-Data/Person29/Person29_4.jpg","","TRUE"
"451","2907","894","232","0.18205","partyFavor","Person29","Person29_4","MC2-Image-Data/Person29/Person29_4.jpg","","FALSE"
"3485","1398","1040","2763","0.05804","plaidPencil","Person29","Person29_12","MC2-Image-Data/Person29/Person29_12.jpg","","FALSE"
"2584","1055","2867","1773","0.82535","trophy","Person29","Person29_13","MC2-Image-Data/Person29/Person29_13.jpg","","TRUE"
"2140","1549","2020","2302","0.83037","silverStraw","Person29","Person29_8","MC2-Image-Data/Person29/Person29_8.jpg","","TRUE"
"2819","1453","5020","2907","0.35353","paperPlate","Person5","Person5_8","MC2-Image-Data/Person5/Person5_8.jpg","","FALSE"
"533","909","932","659","0.39765","partyFavor","Person5","Person5_11","MC2-Image-Data/Person5/Person5_11.jpg","","FALSE"
"2454","1481","518","461","0.60231","eyeball","Person5","Person5_28","MC2-Image-Data/Person5/Person5_28.jpg","","TRUE"
"3697","1355","1229","2003","0.6711","sign","Person5","Person5_29","MC2-Image-Data/Person5/Person5_29.jpg","","TRUE"
"2605","1910","541","507","0.88999","eyeball","Person5","Person5_29","MC2-Image-Data/Person5/Person5_29.jpg","","TRUE"
"4400","202","683","405","0.12726","turtle","Person5","Person5_37","MC2-Image-Data/Person5/Person5_37.jpg","","FALSE"
"2821","1494","377","218","0.11461","lavenderDie","Person5","Person5_3","MC2-Image-Data/Person5/Person5_3.jpg","","FALSE"
"1035","1274","1772","1091","0.11732","partyFavor","Person5","Person5_6","MC2-Image-Data/Person5/Person5_6.jpg","","FALSE"
"2536","776","1410","534","0.23178","legoBracelet","Person5","Person5_42","MC2-Image-Data/Person5/Person5_42.jpg","","TRUE"
"1971","2340","440","464","0.91274","eyeball","Person5","Person5_42","MC2-Image-Data/Person5/Person5_42.jpg","","TRUE"
"2616","360","5233","720","0.05103","cactusPaper","Person5","Person5_20","MC2-Image-Data/Person5/Person5_20.jpg","","FALSE"
"2737","1499","5192","1092","0.14995","yellowBag","Person5","Person5_20","MC2-Image-Data/Person5/Person5_20.jpg","","FALSE"
"3501","2211","475","597","0.38943","eyeball","Person5","Person5_35","MC2-Image-Data/Person5/Person5_35.jpg","","TRUE"
"3522","1955","1969","1757","0.89324","eyeball","Person5","Person5_35","MC2-Image-Data/Person5/Person5_35.jpg","","TRUE"
"2505","1464","4559","2928","0.07709","rubiksCube","Person5","Person5_25","MC2-Image-Data/Person5/Person5_25.jpg","","FALSE"
"1501","1500","2948","3000","0.10248","cactusPaper","Person5","Person5_16","MC2-Image-Data/Person5/Person5_16.jpg","","FALSE"
"2585","1542","432","351","0.33191","eyeball","Person5","Person5_4","MC2-Image-Data/Person5/Person5_4.jpg","","TRUE"
"2585","1558","428","366","0.76691","lavenderDie","Person5","Person5_4","MC2-Image-Data/Person5/Person5_4.jpg","","TRUE"
"2352","2389","401","441","0.83943","eyeball","Person5","Person5_41","MC2-Image-Data/Person5/Person5_41.jpg","","TRUE"
"3099","1124","477","425","0.84829","eyeball","Person5","Person5_18","MC2-Image-Data/Person5/Person5_18.jpg","","TRUE"
"2839","1402","4707","2805","0.25644","carabiner","Person5","Person5_32","MC2-Image-Data/Person5/Person5_32.jpg","","FALSE"
"1151","1392","2204","2109","0.0645","paperPlate","Person5","Person5_7","MC2-Image-Data/Person5/Person5_7.jpg","","FALSE"
"3594","1448","3075","2634","0.64688","paperPlate","Person5","Person5_7","MC2-Image-Data/Person5/Person5_7.jpg","","TRUE"
"2838","1134","1000","557","0.06889","hairRoller","Person5","Person5_17","MC2-Image-Data/Person5/Person5_17.jpg","","FALSE"
"2755","1043","3662","1431","0.05482","noisemaker","Person5","Person5_13","MC2-Image-Data/Person5/Person5_13.jpg","","FALSE"
"2769","1714","434","281","0.06771","eyeball","Person5","Person5_1","MC2-Image-Data/Person5/Person5_1.jpg","","TRUE"
"2774","1720","391","317","0.73492","lavenderDie","Person5","Person5_1","MC2-Image-Data/Person5/Person5_1.jpg","","TRUE"
"5157","1149","340","647","0.15648","legoBracelet","Person5","Person5_38","MC2-Image-Data/Person5/Person5_38.jpg","","FALSE"
"3561","1479","2956","2741","0.2364","cupcakePaper","Person5","Person5_9","MC2-Image-Data/Person5/Person5_9.jpg","","FALSE"
"3417","1504","3314","2765","0.24341","paperPlate","Person5","Person5_9","MC2-Image-Data/Person5/Person5_9.jpg","","FALSE"
"2190","570","291","303","0.586","eyeball","Person5","Person5_43","MC2-Image-Data/Person5/Person5_43.jpg","","TRUE"
"3284","1166","640","648","0.91068","legoBracelet","Person5","Person5_43","MC2-Image-Data/Person5/Person5_43.jpg","","TRUE"
"4699","614","1233","1229","0.08841","sign","Person5","Person5_31","MC2-Image-Data/Person5/Person5_31.jpg","","FALSE"
"2514","1244","4881","2489","0.08408","vancouverCards","Person5","Person5_19","MC2-Image-Data/Person5/Person5_19.jpg","","FALSE"
"1926","1187","1006","1916","0.85685","sign","Person5","Person5_30","MC2-Image-Data/Person5/Person5_30.jpg","","TRUE"
"2964","1986","549","486","0.89057","eyeball","Person5","Person5_30","MC2-Image-Data/Person5/Person5_30.jpg","","TRUE"
"1703","2096","469","482","0.92379","eyeball","Person5","Person5_40","MC2-Image-Data/Person5/Person5_40.jpg","","TRUE"
"2876","1848","387","299","0.598","lavenderDie","Person5","Person5_2","MC2-Image-Data/Person5/Person5_2.jpg","","TRUE"
"1658","2503","658","574","0.26101","hairClip","Person25","Person25_23","MC2-Image-Data/Person25/Person25_23.jpg","","FALSE"
"1658","2510","671","594","0.76339","brownDie","Person25","Person25_23","MC2-Image-Data/Person25/Person25_23.jpg","","TRUE"
"3700","1482","614","2852","0.1102","miniCards","Person25","Person25_3","MC2-Image-Data/Person25/Person25_3.jpg","","FALSE"
"2076","1460","2379","2920","0.88374","paperPlate","Person25","Person25_2","MC2-Image-Data/Person25/Person25_2.jpg","","TRUE"
"2252","1651","857","908","0.94828","miniCards","Person25","Person25_14","MC2-Image-Data/Person25/Person25_14.jpg","","TRUE"
"1845","1477","2456","2928","0.34114","miniCards","Person25","Person25_16","MC2-Image-Data/Person25/Person25_16.jpg","","TRUE"
"1855","1474","2508","2948","0.48093","paperPlate","Person25","Person25_16","MC2-Image-Data/Person25/Person25_16.jpg","","TRUE"
"2457","2202","1565","1586","0.95903","miniCards","Person25","Person25_15","MC2-Image-Data/Person25/Person25_15.jpg","","TRUE"
"2829","1583","2284","1676","0.39143","sign","Person25","Person25_8","MC2-Image-Data/Person25/Person25_8.jpg","","FALSE"
"3098","1794","1505","1417","0.94025","miniCards","Person25","Person25_12","MC2-Image-Data/Person25/Person25_12.jpg","","TRUE"
"1638","1376","3163","2641","0.19141","carabiner","Person25","Person25_19","MC2-Image-Data/Person25/Person25_19.jpg","","FALSE"
"865","1175","618","455","0.54438","brownDie","Person25","Person25_24","MC2-Image-Data/Person25/Person25_24.jpg","","TRUE"
"2623","894","754","600","0.6484","brownDie","Person25","Person25_25","MC2-Image-Data/Person25/Person25_25.jpg","","TRUE"
"2620","900","748","619","0.86648","hairClip","Person25","Person25_25","MC2-Image-Data/Person25/Person25_25.jpg","","TRUE"
"2348","2214","2774","1526","0.83042","sign","Person25","Person25_7","MC2-Image-Data/Person25/Person25_7.jpg","","TRUE"
"683","2856","1366","334","0.06578","legoBracelet","Person25","Person25_20","MC2-Image-Data/Person25/Person25_20.jpg","","FALSE"
"2221","1517","2702","2971","0.91313","paperPlate","Person25","Person25_1","MC2-Image-Data/Person25/Person25_1.jpg","","TRUE"
"771","1890","1542","2067","0.63046","sign","Person25","Person25_4","MC2-Image-Data/Person25/Person25_4.jpg","","TRUE"
"1812","1565","951","1132","0.42734","miniCards","Person25","Person25_13","MC2-Image-Data/Person25/Person25_13.jpg","","TRUE"
"2328","2786","699","475","0.12557","eyeball","Person25","Person25_22","MC2-Image-Data/Person25/Person25_22.jpg","","FALSE"
"1878","1507","2358","3013","0.60085","paperPlate","Person25","Person25_22","MC2-Image-Data/Person25/Person25_22.jpg","","TRUE"
"1998","1378","2857","1336","0.84496","canadaPencil","Person25","Person25_11","MC2-Image-Data/Person25/Person25_11.jpg","","TRUE"
"566","875","404","289","0.86702","turtle","Person35","Person35_4","MC2-Image-Data/Person35/Person35_4.jpg","","TRUE"
"46","493","93","231","0.12253","partyFavor","Person35","Person35_3","MC2-Image-Data/Person35/Person35_3.jpg","","FALSE"
"1118","509","149","768","0.15112","cowbell","Person35","Person35_9","MC2-Image-Data/Person35/Person35_9.jpg","","FALSE"
"455","1422","519","355","0.37296","vancouverCards","Person35","Person35_9","MC2-Image-Data/Person35/Person35_9.jpg","","FALSE"
"205","690","396","1244","0.46563","sign","Person35","Person35_9","MC2-Image-Data/Person35/Person35_9.jpg","","FALSE"
"138","1220","276","225","0.83963","gyroscope","Person35","Person35_9","MC2-Image-Data/Person35/Person35_9.jpg","","TRUE"
"696","912","125","145","0.87986","eyeball","Person35","Person35_9","MC2-Image-Data/Person35/Person35_9.jpg","","TRUE"
"1179","1407","39","120","0.05094","hairClip","Person35","Person35_6","MC2-Image-Data/Person35/Person35_6.jpg","","FALSE"
"125","587","251","377","0.19219","birdCall","Person35","Person35_6","MC2-Image-Data/Person35/Person35_6.jpg","","FALSE"
"576","761","351","525","0.2454","trophy","Person35","Person35_2","MC2-Image-Data/Person35/Person35_2.jpg","","TRUE"
"440","787","863","1283","0.14023","birdCall","Person35","Person35_7","MC2-Image-Data/Person35/Person35_7.jpg","","FALSE"
"693","514","1011","638","0.13651","cowbell","Person35","Person35_5","MC2-Image-Data/Person35/Person35_5.jpg","","FALSE"
"215","919","428","1744","0.06697","silverStraw","Person20","Person20_13","MC2-Image-Data/Person20/Person20_13.jpg","","FALSE"
"3206","890","1548","1771","0.41022","rubiksCube","Person20","Person20_22","MC2-Image-Data/Person20/Person20_22.jpg","","FALSE"
"1185","547","922","1018","0.81698","partyFavor","Person20","Person20_22","MC2-Image-Data/Person20/Person20_22.jpg","","TRUE"
"1690","898","2747","1798","0.10305","vancouverCards","Person20","Person20_16","MC2-Image-Data/Person20/Person20_16.jpg","","FALSE"
"3081","892","1838","1785","0.12196","sign","Person20","Person20_10","MC2-Image-Data/Person20/Person20_10.jpg","","FALSE"
"3755","1093","483","770","0.39739","noisemaker","Person20","Person20_27","MC2-Image-Data/Person20/Person20_27.jpg","","FALSE"
"2059","446","3283","892","0.07474","sign","Person20","Person20_2","MC2-Image-Data/Person20/Person20_2.jpg","","FALSE"
"1369","577","1295","1047","0.71109","partyFavor","Person20","Person20_23","MC2-Image-Data/Person20/Person20_23.jpg","","TRUE"
"402","516","801","1031","0.07897","noisemaker","Person20","Person20_4","MC2-Image-Data/Person20/Person20_4.jpg","","FALSE"
"2741","61","450","122","0.08821","partyFavor","Person20","Person20_4","MC2-Image-Data/Person20/Person20_4.jpg","","FALSE"
"3435","886","1130","1773","0.11205","giftBag","Person20","Person20_18","MC2-Image-Data/Person20/Person20_18.jpg","","FALSE"
"1957","1024","381","1044","0.07187","rainbowPens","Person20","Person20_6","MC2-Image-Data/Person20/Person20_6.jpg","","FALSE"
"171","159","138","123","0.2618","birdCall","Person36","Person36_1","MC2-Image-Data/Person36/Person36_1.jpg","","FALSE"
"2444","1713","910","1000","0.88957","hairClip","Person36","Person36_5","MC2-Image-Data/Person36/Person36_5.jpg","","TRUE"
"3032","1767","2586","3154","0.56358","noisemaker","Person36","Person36_8","MC2-Image-Data/Person36/Person36_8.jpg","","TRUE"
"2503","1796","3074","3055","0.5545","silverStraw","Person36","Person36_7","MC2-Image-Data/Person36/Person36_7.jpg","","TRUE"
"4998","1953","370","829","0.17175","birdCall","Person36","Person36_2","MC2-Image-Data/Person36/Person36_2.jpg","","FALSE"
"5000","2049","367","835","0.23131","partyFavor","Person36","Person36_2","MC2-Image-Data/Person36/Person36_2.jpg","","FALSE"
"2606","1557","902","565","0.77472","turtle","Person36","Person36_2","MC2-Image-Data/Person36/Person36_2.jpg","","TRUE"
"2199","1824","1139","3089","0.84947","sign","Person36","Person36_6","MC2-Image-Data/Person36/Person36_6.jpg","","TRUE"
"1036","868","1229","991","0.59667","hairClip","Person36","Person36_4","MC2-Image-Data/Person36/Person36_4.jpg","","TRUE"
